date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:58:22	2471/2471	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:28:22%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Finsurance%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embede984.json	(from https://exponentwptheme.com/finance/portfolio/insurance/)
20:58:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:28:22%20GMT	https://exponentwptheme.com/finance/?p=4651	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/index2308.html	(from https://exponentwptheme.com/finance/portfolio/insurance/)
20:58:23	2597/2597	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:28:23%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Finsurance%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embedb0c5	(from https://exponentwptheme.com/finance/portfolio/insurance/)
20:58:24	10217/10217	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20Nov%202020%2015:28:24%20GMT	https://static.cloudflareinsights.com/beacon.min.js	C:/Users/user/Desktop/exponentwptheme/static.cloudflareinsights.com/beacon.min.js	(from https://exponentwptheme.com/finance/portfolio/insurance/)
20:58:25	2496/2496	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:28:25%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Fbusiness-loans%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embedfa3e.json	(from https://exponentwptheme.com/finance/portfolio/business-loans/)
20:58:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:28:25%20GMT	https://exponentwptheme.com/finance/?p=4650	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/indexb287.html	(from https://exponentwptheme.com/finance/portfolio/business-loans/)
20:58:26	2622/2622	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:28:26%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Fbusiness-loans%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embedbe23	(from https://exponentwptheme.com/finance/portfolio/business-loans/)
20:58:27	2491/2491	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:28:26%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Fmoney-markets%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed0ab0.json	(from https://exponentwptheme.com/finance/portfolio/money-markets/)
20:58:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:28:27%20GMT	https://exponentwptheme.com/finance/?p=4649	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/index33ec.html	(from https://exponentwptheme.com/finance/portfolio/money-markets/)
20:58:27	2617/2617	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:28:27%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fportfolio%2Fmoney-markets%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed54e4	(from https://exponentwptheme.com/finance/portfolio/money-markets/)
20:58:29	278813/278813	---M--	200	added ('OK')	image/jpeg	etag:%225c498f36-4411d%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/11/Service-3.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/11/Service-3.jpg	(from https://exponentwptheme.com/finance/portfolio/money-markets/)
20:58:30	123882/123882	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:29%20GMT	https://exponentwptheme.com/finance/category/reviews/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/category/reviews/index.html	(from https://exponentwptheme.com/finance/blog/)
20:58:30	159319/159319	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:29%20GMT	https://exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/a-fully-visual-way-to-build-websites-using-wordpress/index.html	(from https://exponentwptheme.com/finance/blog/)
20:58:30	7514/7514	---M--	200	added ('OK')	image/jpeg	etag:%225baf8831-1d5a%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-2-150x150.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-2-150x150.jpg	(from https://exponentwptheme.com/finance/blog/)
20:58:31	146542/146542	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:30%20GMT	https://exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/10-things-that-every-startup-needs-to-do-to-succeed/index.html	(from https://exponentwptheme.com/finance/blog/)
20:58:31	144557/144557	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:31%20GMT	https://exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/how-robots-are-helping-farmers-in-improving-produce-quality/index.html	(from https://exponentwptheme.com/finance/blog/)
20:58:31	137133/137133	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:31%20GMT	https://exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/words-of-wisdom-from-a-successful-blogger-and-mom-of-three/index.html	(from https://exponentwptheme.com/finance/blog/)
20:58:32	146188/146188	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:31%20GMT	https://exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/the-apps-you-need-to-install-to-improve-your-productivity/index.html	(from https://exponentwptheme.com/finance/blog/)
20:58:32	5034/5034	---M--	200	added ('OK')	image/jpeg	etag:%225c498f35-13aa%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/11/Service-3-150x150.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/11/Service-3-150x150.jpg	(from https://exponentwptheme.com/finance/blog/)
20:58:32	142021/142021	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:32%20GMT	https://exponentwptheme.com/finance/will-vr-revolutionize-the-way-kids-learn-at-school/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/will-vr-revolutionize-the-way-kids-learn-at-school/index.html	(from https://exponentwptheme.com/finance/blog/)
20:58:33	144107/144107	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:32%20GMT	https://exponentwptheme.com/finance/artificial-intelligence-will-be-the-next-big-thing-in-technology/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/artificial-intelligence-will-be-the-next-big-thing-in-technology/index.html	(from https://exponentwptheme.com/finance/blog/)
20:58:33	156043/156043	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:32%20GMT	https://exponentwptheme.com/finance/create-websites-that-load-at-blazing-fast-speeds-using-exponent/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/create-websites-that-load-at-blazing-fast-speeds-using-exponent/index.html	(from https://exponentwptheme.com/finance/blog/)
20:58:34	7281/7281	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-1c71%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23-150x150.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23-150x150.jpg	(from https://exponentwptheme.com/finance/blog/)
20:58:34	2280/2280	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:28:34%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fcontact%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed4c75.json	(from https://exponentwptheme.com/finance/contact/)
20:58:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:28:35%20GMT	https://exponentwptheme.com/finance/?p=4587	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/indexe5f7.html	(from https://exponentwptheme.com/finance/contact/)
20:58:35	2373/2373	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:28:35%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fcontact%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed17b9	(from https://exponentwptheme.com/finance/contact/)
20:58:36	491636/491636	---M--	200	added ('OK')	image/jpeg	etag:%225c498f39-78074%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/09/Contact-Hero-IMG.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/09/Contact-Hero-IMG.jpg	(from https://exponentwptheme.com/finance/contact/)
20:58:37	2698/2698	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:28:36%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fby-2030-every-person-in-the-planet-will-have-a-smartphone%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embedb50e.json	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:37	4461/4461	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/feed/index.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:37	2826/2826	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:28:37%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fby-2030-every-person-in-the-planet-will-have-a-smartphone%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embede69c	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:28:37%20GMT	https://exponentwptheme.com/finance/?p=4369	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/indexbc46.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:38	139337/139337	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:38%20GMT	https://exponentwptheme.com/finance/author/exponenttheme/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/author/exponenttheme/index.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:39	453669/453669	---M--	200	added ('OK')	image/jpeg	etag:%225baf8831-6ec25%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-2.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/Blog-17-Image-2.jpg	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:39	92253/92253	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-1685d%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-027.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-027.jpg	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:40	115340/115340	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-1c28c%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-029.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-029.jpg	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:42	131086/131086	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-2000e%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-26.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-26.jpg	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:28:42%20GMT	https://exponentwptheme.com/finance/blog	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:45	136652/136652	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:42%20GMT	https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/?replytocom=79	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/index3ed4.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:46	136650/136650	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:43%20GMT	https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/?replytocom=77	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/index027c.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:46	136815/136815	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:43%20GMT	https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/?replytocom=78	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/index8410.html	(from https://exponentwptheme.com/finance/by-2030-every-person-in-the-planet-will-have-a-smartphone/)
20:58:46	83869/83869	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/news/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/category/news/feed/index.html	(from https://exponentwptheme.com/finance/category/news/)
20:58:47	161128/161128	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/technology/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/category/technology/feed/index.html	(from https://exponentwptheme.com/finance/category/technology/)
20:58:48	4406/4406	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/feed/index.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:48	2657/2657	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:28:48%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fplaces-you-need-to-visit-before-you-get-married%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed77e3.json	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:48	2785/2785	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:28:48%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fplaces-you-need-to-visit-before-you-get-married%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed30d1	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:28:48%20GMT	https://exponentwptheme.com/finance/?p=4368	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/index6a20.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:50	90052/90052	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3a-15fc4%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-020.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-020.jpg	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:51	190474/190474	---M--	200	added ('OK')	image/jpeg	etag:%225c498f39-2e80a%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-000.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-000.jpg	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:52	102395/102395	---M--	200	added ('OK')	image/jpeg	etag:%225c498f39-18ffb%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-001.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-001.jpg	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:53	38529/38529	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3b-9681%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-024.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-024.jpg	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:28:53%20GMT	https://exponentwptheme.com/finance/blog	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/blog	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:56	141420/141420	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:54%20GMT	https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/?replytocom=76	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/index3171.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:56	36051/36051	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/lifestyle/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/category/lifestyle/feed/index.html	(from https://exponentwptheme.com/finance/category/lifestyle/)
20:58:56	141417/141417	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:54%20GMT	https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/?replytocom=74	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/index46e3.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:57	141421/141421	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:28:54%20GMT	https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/?replytocom=75	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/index7693.html	(from https://exponentwptheme.com/finance/places-you-need-to-visit-before-you-get-married/)
20:58:58	20747/20747	---MCZ	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Dec%202019%2013:02:41%20GMT	https://exponentwptheme.com/finance/category/travel/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/category/travel/feed/index.html	(from https://exponentwptheme.com/finance/category/travel/)
20:58:58	2693/2693	---MCZ	200	added ('OK')	application/json	date:Thu,%2012%20Nov%202020%2015:28:57%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fwhy-you-to-hire-a-lawyer-to-prepare-your-privacy-policy%2F	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embedfa8a.json	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:58:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Nov%202020%2015:28:57%20GMT	https://exponentwptheme.com/finance/?p=4367	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/index9376.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:01	2821/2821	---MCZ	200	added ('OK')	text/xml	date:Thu,%2012%20Nov%202020%2015:29:00%20GMT	https://exponentwptheme.com/finance/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fexponentwptheme.com%2Ffinance%2Fwhy-you-to-hire-a-lawyer-to-prepare-your-privacy-policy%2F&format=xml	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-json/oembed/1.0/embed5225	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:01	4452/4452	---MCZ	200	added ('OK')	application/rss+xml	date:Fri,%2017%20Aug%202018%2007:46:42%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/feed/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/feed/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:02	210047/210047	---M--	200	added ('OK')	image/jpeg	etag:%225c498f3d-3347f%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23.jpg	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/08/exp-blog-23.jpg	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:03	262089/262089	---M--	200	added ('OK')	image/png	etag:%225baf7cbc-3ffc9%22	https://exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/07/exp-1-abt-testi.png	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/wp-content/uploads/sites/19/2018/07/exp-1-abt-testi.png	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:03	117045/117045	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:03%20GMT	https://exponentwptheme.com/finance/tag/legal/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/tag/legal/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:04	117038/117038	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:03%20GMT	https://exponentwptheme.com/finance/tag/gdpr/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/tag/gdpr/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:04	117049/117049	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:04%20GMT	https://exponentwptheme.com/finance/tag/cookie/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/tag/cookie/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:05	117057/117057	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:04%20GMT	https://exponentwptheme.com/finance/tag/privacy/	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/tag/privacy/index.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:05	133153/133153	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:05%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/?replytocom=71	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/index616c.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:06	133156/133156	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:05%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/?replytocom=73	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/indexd61b.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
20:59:06	133155/133155	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Nov%202020%2015:29:06%20GMT	https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/?replytocom=72	C:/Users/user/Desktop/exponentwptheme/exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/indexdb9d.html	(from https://exponentwptheme.com/finance/why-you-to-hire-a-lawyer-to-prepare-your-privacy-policy/)
